[],123456,유리천장 논할시간에,유리바닥 깨져 나락으로 떨어지는거나 조심해라여자라서 대우받는것 남자라서 차별받는것 진짜 1도 생각안하고 즤들끼리 모여서 언냐들 이거 나만불편해 오또케오또케 거리지 말고남자들이 양보하고 이해해주려고 할때 적당히 할줄을 알아야지 계속 편평한 운동장 기울이려고 쿵쾅거리다간 진짜 늬들 땅바닥으로 훅 꺼진다,2018-06-13,7
[],123456,일본야겜근황,일남충도 죽어야할듯일본어 발음 적은거랑 의미 맞음,2018-06-13,5
[],123456,페미 시초때부터 느꼈는데 여경사건이며,이미 많은 것을 역차별적으로 누리고 있음에도 불구하고 자기들의 권익만 추구하며 유리천장 타파 외칠 때누구도 수면 위로 문제 삼지도 않던 배려 속에 누리고 있는 유리바닥이 깨질 거라고 생각했는데보면 유리바닥이 진짜 깨지고 있는 듯여경사건부터 예전같았으면 남자들 무언의 배려로 여자는 신체적으로 약하니까 저 정도면 최선을 다한 거라는 이해로 묻어갈 수 있음에도 스스로 유리바닥 쿵쾅 뜀질로 박살내서 평등평등 외치더니 이제 경찰뿐만아니라 일반 회사 현장이나 사무 전반적으로 유리바닥이 깨지겠지 정상적인 남자들의 배려까지 손수 걷어차버리는 페미들의 댕청함 앞으로 회사에서도 대학교에서도 여성이라고 우대받던 배려와 유리바닥 모두 깨지길,2018-06-13,6
[],123456,특정과 학생이 모두 페미는 아니다,하지만 페미를 보면 하나같이 다 그곳이다,2018-06-13,3
[],123456,페미들아,페북에서 공개적으로 활동할거면 00학과 재학 중은 내리고해과 이름 먹칠하지 말구,2018-06-12,9
[],123456,내가 아는 여자애,전기전자공학과 다니고 존나 예쁘고 맨날 문재인 욕하고 공산주의 개싫어하던데 이러면 페미 걱정 안해도 되냐,2018-06-12,7
[],123456,근데 페미가 정치계에 좌파가 많은 이유가 뭐냐,물론 자한당에도 패미지지 세력이 있기는 하지만 더민주 정의당 보다는 확연히 적다는걸 느낌 일부 한국당 여자의원 중에서는 여성부 빨리 폐지하라는 얘기 하는 사람도 있고,2018-06-12,3
[],123456,여경도 문제지만 kbs가 더 문제임,여경은 그냥 법이 허용해주니까 경찰된 거고경찰 채용시 여성한테 특혜주는 것도 잘못된 건 맞지만 그래도 몰래 특혜주는 건 아닌데KBS는 무려 언론이 그것도 공영방송이 여경의 실책을 무마하려고 편집 영상을 마치 원본 영상인 것처럼 조작하여 선동하고진짜 원본 영상이 공개되자 일언반구의 해명도 없이 그저 유튜브 동영상을 내려버림이건 진짜 심각한 수준이라고 생각되고독재시절도 아니고 공영방송에서 대중을 선동한다는 게 페미혹은 여성단체의 입김이 어느정도인지 짐작하게 해준다고 봄페미들이 존재하지도 않는 남성카르텔을 그렇게 부르짖었던 이유는 자신들이 이미 페미카르텔을 구축해놓았기 때문이 아닌가 의심됨kbs에도 청원 기능이 있어서 누가 해당 보도 해명과 사과하라고 올렸던데다른 학우들도 문제라고 생각하면 동참해 주길 바람httppetitionskbscokrmviewhtmlpetitionsno789,2018-06-12,5
[],123456,걸캅스 진짜 웃긴 게,엔겜이 스크린 거의 먹어도 부모님 모시고 보는 가족영화용으로 볼만한 영화가 걸캅스밖에 없어서 2백만은 그냥 갔을텐데 괜히 페미 논란돼서 백만밖에 못 찍은듯,2018-06-12,7
[],123456,천안함 추모식에는 안갔으면서,광주가서는 518을 무슨 신격화를 시켜놓네파국이다대한민국 지키다가 명예롭게 목숨을 잃은 전사들을무슨 이번 정부는 숭고한 희생을 개죽음 취급하면서 더욱이 페미들은 냄져한남충들 잘뒤졌노이기야 이러면서 더 6재기9해라이기 이러고있네  하 파 국 이 다,2018-06-12,7
[],123456,일베에게 먹이주자마세요,일베애들아 국공합작으로 페미패는곳에서 너네만의 광주에 대한 일그러진 분노를 표출하면 페미들이 제일 좋아하지 않을까아 너네 일베 아니고 사실 페미라고 어쩐지,2018-06-12,10
[],123456,5 18이라고 좌우 싸우지말자,어차히 둘이 말안통하고지금 좌우합작해서 페미 박멸해야할때임 ,2018-06-12,1
[],123456,대림동 여경 욕하지마 한남들아,이게 팩트야 여혐하지마 주작하지말자httpsyoutubeD5T88GJiMqg,2018-06-12,1
[],123456,얼마나 페미에 학을 떼면,카카오페이가카카오페미로보이냐,2018-06-12,6
[],123456,남자들 조심해,언제 페미년들이 뒤에서 칼을 꽂을지 아무도 몰라,2018-06-12,10
[],123456,아니 정리좀해주라,페미가 도대체 또 무슨 등신짓한거야,2018-06-12,4
[],123456,누가 성평등에 반대합니까,주체가 학내에 만연한 강간문화를 입에 달고다니는 분들이고 그 분들이 foc 설치해서 학과마다 그걸 확산시키겠다는데 사람들이 잘도 찬성하겠습니다포스터 보신 분들은 알겠지만 페미니즘 확산이라고 당당히 적어 놓으셨는데 대다수의 사람들은 느그들 방식의 페미니즘 확산을 원치 않습니다foc 반대한다고 성평등에 반대한다 생각하지 마시고 선민의식에 차서 시대를 잘 못 태어난 잔다르크라고 착각하지 마십쇼 오히려 오직 나만이 승리로 이끌 수 있다고 외치는 0 7 1 다리우스로 보입니다,2018-06-12,3
[],123456,페미친구야 우리가 왜이러는지 알려줄게,밑글에 뭐 페북댓글들고와서이글 보고 느끼는게 없냐고 하던데너네 입장에서 이해하기 쉽게 설명해주자면남자들로만 이루어진 몰카 단속위원회를 만들겠습니다 라고 하면 너희가 믿겠냐 못믿지 막 그걸 이용해서 몰카 설치하고 다니는거 아니냐고 하겠지우리도 마찬가지야 평소에 그렇게 하루라도 안빼놓고 남자 욕 하는 사람들이 성평등담론 하는 성평등위원회 만들겠습니다 라고 하면믿겨지겠냐 세상의 반을 혐오하는 사람들이 만드는 성평등기구를 우리가 믿을 수 있겠냐고그남들 한남들 좆팔 이런 단어 쓰는거 다 알고있고 안쓴다고 하더라도 그런 단어 쓰는게 잘못 아니라고 옹호하는게 니들이잖아 근데 니들을 믿으라고응 니같으면 믿겠냐,2018-06-12,2
[],123456,정국관데 화난다,몇몇 들이 설치는 것도 화나고 과를 싸잡아서 욕하는 것도 화난다 과에 보면 진짜 다양한 사상 가진 사람들 많은데 좌파 페미 이쪽이 보여지는 활동을 많이 하다 보니까 너무 그쪽으로 이미지가 굳어진거 같음 보수진보가 같이 토론하는 소모임도 있을 정도로 생각보다 다양한 사람들이 있어몇몇이 문제를 일으키는건 알겠는데 그래도 전체를 욕하진 말아줘,2018-06-12,7
[],123456,지금 여자 싸잡아서 욕하면서 물타기하는 새끼있다 걸러라,남여 vs 페미 에서 남 vs 여로 물타기하는 새끼 있으니까 알아서 걸러라,2018-06-12,9
[],123456,갑자기 궁금한건데,고준희처럼 숏컷도 예쁜사람은 어케해야 탈코로 인정받음,2018-06-12,10
[],123456,남녀갈등을 조장시키는 건,페미니즘도 페미니즘이지만 윗대가리들의 제도 때문이기도 하다 결국 경찰이나 소방관 같은 인명이 달린 직업에도 결과의 평등을 적용시키니까 여성 할당이라는 개같은 짓을 하니까 애꿎은 국민만 온전히 피해보는 거다,2018-06-12,6
[],123456,페미 병신들은,여성주의 이지랄하면서 평등지향이라는 개소리를하네시발들아 내래 김정은동지 찬양하지만 항복만 헌다면 기껍게 냄조선 간나새기들도 포용해주갓서 이거랑 뭐가달라 이름을 진짜 평등주의로 쳐 바꾸고 말을 하던지그치만 끝까지 그 워딩은 포기못할걸 왜 그렇게하면 일방적 꿀빠니즘을 더이상 못하거든아래는 여성주의 학회 화백이 총학을 향해 보낸 무논리의 한낱 낙서에 불과하지않은 글 내용임총학생회 알파의 반인권적 비민주적 태도를 규탄한다  여성주의는 성평등을 목표로 한다 여성주의는 특정 성의 우월함을 부각하거나 특혜를 주고자 하지 않는다 오히려 소수자로서의 여성 관점으로 사회의 구조적 억압을 인지하기에 사회의 여러 소수자를 포용한다 그렇기 때문에 퀴어 장애인 노동자 난민 및 학생 등의 피억압자의 위치에 있어 차별 혐오 억압을 경험하는 사람들과 더불어 차별과 억압의 사회 구조에 반대하는 모든 사회 구성원과 함께 연대한다 그렇기에 물리적정신적 억압의 경험이 있다면 남성을 포함한 모든 젠더가 여성주의의 참여자가 될 수 있다 여성주의는 다양한 의견의 수용을 정체로 삼는 민주주의의 완성을 지향한다   그렇다면 총학생회는 얼만큼 여성주의에 대해 바르게 이해하고 있는가  총학생회는 FOCFeminism Organization in ChungAng University 사업에 대한 논란이 성평등 문화 확산이 아닌 여성주의 확산만을 위함 때문에 발생하였다고 지적하며 FOC 사업을 중단하였다 앞서 언급했듯 여성주의와 성평등 문화는 별개가 아닌 하나이다 이는 총학생회가 전반적으로 여성주의에 대한 이해가 부족하다는 사실을 드러낸다 여성주의가 불편하며 지나치게 정치적이거나 이념적으로 느껴진다면 기존의 불평등한 성적 위계질서 속에서 본인이 편안한 의자에 앉아있었기 때문이다 혹은 남성 중심주의의 성적 위계질서에 순응적인 자세로 살아와 피해를 본 경험이 없기 때문이다 모든 소수자의 목소리를 담기 위해서 FOC 사업은 반드시 진행되어야 한다 의자에서 일어나 주변을 둘러보기 바란다 작년 중앙대학교 서울캠퍼스에서는 9개의 미투 움직임이 있었고 모든 사건의 피해자는 예외 없이 모두 여성이었다 그러나 사건이 진행되는 과정 속에서 성평등한 캠퍼스를 조성하기 위한 총학생회의 유의미한 움직임은 전혀 존재하지 않았다 성폭력 사건에 가장 눈치보기 바빴으며 그렇기 때문에 성폭력 사건에서 피해자를 보호하고 성폭력을 예방하는 데에 가장 소극적인 참여자로 남았다 성평등의 가치와 성 범죄의 예방에 대한 총학생회의 열정을 FOC 사업의 재개를 통해 보여달라 총학이 학내 성평등 문화와 성범죄 예방에 대해 가장 적극적으로 지지할 수 있는 방법은 FOC 사업의 재개다 한편 현재 FOC와 관련된 논의 속에서 매우 비민주적이고 권위주의적인 방식으로 문제 해결에 접근한 총학생회 알파를 규탄한다 중앙대학교 총학생회 회칙 제 1장 총칙 제2조 목적에는 총학생회는 자유롭게 민주적인 자치활동과 창조적 비판적 학문 연구를 통하여 교시인 의와 참의 정신을 계승 발전시키고 회원의 민주 시민적 자질을 함양하여 대학 문화를 고양하고 나아가 사회발전에 기여함을 목적으로 한다고 명시되어 있다 그러나 알파 총학생회는 학교 구성원의 의견을 제대로 수용하고 소통하지 않는 태도를 보여주며 학생자치를 훼손하였다 성평위 사업과 안건을 성평위와 충분히 논의하지 않고 2019학년도 2학기 전체학생대표자회의에 안건상정을 고려하겠다고 일방적으로 통보하였다 더불어 총학생회는 FOC 설립을 중단하기 위해 자신의 소속 기구인 성평등 위원회의 의견을 검열하여 자신들의 최근 입장문에 포함시키지 않았다 성평위의 존폐 여부를 논하는 위압성을 띠는 발언은 총학생회가 성평등 위원회를 자신의 꼭두각시로 길들이려 하는게 아닌지 의심된다 불편한 존재는 내치고 편안하고 안전한 존재만 주변에 남겨두려 하는 총학생회의 편식이 심히 우려스럽다 알파는 2018년 선본 당시에 제시한 답안에 근거하여 성평등한 캠퍼스 조성을 위해 적극적으로 노력해야 한다 2018년 11월 알파 선본은 성평등위원회로부터 성평등 인권 질의서를 받았고 이에 회신하는 내용을 페이스북에 게시하였다 당시 알파 선본은 교내 성평등 의식 확산을 위해 적극적으로 노력하겠다고 밝혔다 그러나 현재 알파는 답변의 태도와 180도 다르게 성평등에서 퇴보하는 모습을 보여주었고 이에 성평등을 기대하는 모든 사람들을 크게 실망시켰다 이에 여백은 알파 총학생회에 다음을 요구하는 바이다  1알파 총학생회는 조속히 FOC 사업을 재개하여라1 알파 총학생회는 성평등 위원회에게 비민주적이며 권위주의적이었던 자신들의 행동에 대해 사과하여라1알파 총학생회는 기계적 중립에서 벗어나 성평등한 캠퍼스를 위해 적극적으로 행동하여라중앙대학교 여성주의 학회 여백,2018-06-11,10
[],123456,배 자 하나 뺐을 뿐인데,httpswwwyoutubecomchannelUC9Tr6qvOJ99A2dM5QBQYwTQ페미 잘 패주는 예쁜 누나 방송 보고가세염 ,2018-06-11,8
[],123456,FOC 사태 완벽정리,1 총학 아래 성평등위원회가 총학으로부터 독립 여자총학생회로 복귀하기위해 FOC라는 사업을 기획함 Foc의 내용은 겉으로는 성범죄핫라인설치지만 실제론 모든 학과마다 미니성평등위원회를 설치하는 것활동비는 학생회비2순조롭게 진행되는 와중 한 학우가 FOC기획서를 에브리타임 서울캠게시판에 올림 반페미여론이 형성되고 FOC에 대한 해명요구 청원이 총학 홈페이지caugsacom에 올라감3 이틀만에 200돌파 그러나 총학성평위은 명칭을 바꾸고 워마드 심볼을 빼 그대로 진행하겠다고 답변4어이가 없는 답변에 아예 성평위를 해산 인복위랑 인권센터에 기능을 이양 유죄추정의 원칙 내용의 학칙수정을 요구하는 청원이 올라감5 페미들의 방해에도고양이게시판 추천조작 등하루만에 200돌파 그러나 페미진영에서 FOC찬성 청원을 올림 이것도 하루만에 200돌파6FOC찬성청원 내용중엔 자신이 총학소속 또는 FOC관련자가 아니라고 명시 그러나 총학이 FOC를 중단시켰다는 내용이 있었음 총학이 아무런 발표도 하지 않았는데 이는 내부자가 아니면 알 수 없는것7 알고보니 청원자가 FOC관련자였고sns에서 스스로 밝힘 성평위 위원장과 친구사이 나아가 수업시간 중에 학우들에게 공개적으로 청원추천을 부탁함즉 셀프거짓청원이었던것8 총학은 일단 Foc를 중단시키고 추후 간담회를 통해 의견수렴을 하겠다고 발표9 교내 페미단체들이 각종 성명서들을 발표하며 총학을 비판 총학의 일원인 성평위는 위닝데이 행사 불참출처정국과 내 제보자들 페미단체 내 제보자총학 내 제보자 에브리타임 게시판,2018-06-11,1
[],123456,FOC 보다보다 글쓴다 이게 학교냐,FOC 페미니스트 성평등 요샌 나라도 이난리 안치던데 학교에서 이러고있네 그래 배치가된다면 무슨일을 하실건데요전문적인 지식자격 있으신 분들로만 구성하는거죠그것도 아니면 왜 필요한거에요실질적으로 아무런 자격도 능력도 없으시면서 어떤것을 어떻게 바꿔주고 고쳐줄건데요사회적으로도 어떤전문가가있던 해결하기 어려웠던 갈등을 너네가 정말 각 과별로 뭘 배치해놓고 확실하게 그런것들을 바꿀수있다고 그러는거지너네 그렇게 하려면 돈 드는거잖아그 돈 내 돈이잖아 돈값 할꺼냐할꺼면 돈값할만한 사람 앉혀놔라 전문지식을 바탕으로 근거있는 증명서 몇장 들고있든지 제대로된 인권 전문가를 데려오든 해라 어디 같잖은 분들끼리 성평등 어쩌고 랍시고 과마다 앉혀놓고 의지만 앞서고 주둥이만 살아서 입터는데 돈날리지말고 자신없으면 그냥 하지말고잘생각해라 불키고 지켜보는 눈이 몇개일지지금이야 한다 하지마라 지만 그때는 니네가 조금이라도 똑바로 못하면 어떻게되는건지,2018-06-11,8
[],123456,FOC 정확하게 정리해드림필독해라,1 성평위에서 성평등자치기구라는 주제로 제안서를 제시한거같음 이에 총학은 건전한 성평등문화를 전달한다고 하니까 그게 문제가 될게없고 좋으니까 승인2 하지만 그 속에는 전에는 보이지 않았던 과도한 페미 성향이 있었고 사업을 진행하려고하는순간 속내를 보이기 시작함 모든 각 과에 foc를 설치해서 화력키울라한거지 3 이에 반대하는 정상인들은 중대청원에 반대글을 올림 하지만 성평위를 한번 더 믿은 총학은 그래 문제가 되는 페미니즘이란 말을 없애고 정상적인 성평등문화를 전할거지생각하고 이름을 바꾸고 사업진행을 지켜보자고 답변함4 근데 또 청원이 올라옴 아예 이번엔 성평위 해산임근데 여기서 또 불리할때만 단합하는 우리 페미분들은 사업을 다시 진행하자는 실수투성이 청원글을 올림 수정할 수도 없는 청원글에는 아직 결정되지도 않은 사안에 대해서 내부회의유출한 내용이 적혀있고 성평위 본인들이 아닌 다른 학우의 아이디로 작성함 성평위원장님은 수업시간에도 청원글에 좋아요 눌러달라고 나와서 말했다함말이나되냐선거유세하세요 평소엔 예의도 없으신분이그럴거면 자기가 쓰시던가요 왜 굳이 남의 아이디로5 성평위해산에 대한 답에 총학은 그래도 성평위가 아직 그런 꼴펨짓을 하진 않앗고 해산되는건 막아주고 싶은 마음에 일단 중단하고 학우들 얘기 더 듣고 하자고 답변한거 같음 솔직히 존나 양측 다 생각해서 중립적으로 쓸라고 고민해서 쓴게 티가 남6 근데 어젴총학생회 위닝데이 가서 열일하고 있는 동안 성평위에서는 단독적으로 총학회장단한테 인성이 터졋네 의식이 없네 하면서 글을씀 거기에 이제 단체들 우루루 달려와서 댓글달아댄거고  ps 성평위야 너네가 총학없으면 성평위일거 같아 총학없음 너네 그냥 꼴페미 딱 그정도야왜 니네 복을 걷어차버렷냐,2018-06-11,6
[],123456,17살 차이 진짜 징그럽네  한남이 또 주제파악 못하고 휴,그런 모순을 견디는 것이 페미니즘이다,2018-06-11,5
[],123456,지금 현 20대 페미들 특,살면서 남자한테 받은 차별보다 같은 여자로부터 받은 차별이 더 많다,2018-06-11,6
[],123456,유튜브에 좀예민해도괜찮아,이거뭐임 존나 페미들이 만든거같은데 왜자꾸 내 유튜브에 뜨냐,2018-06-11,5
[],123456,페미인 사람들 봐봐,다들 지금 20대일거 아니야진짜궁금해서 그러는데지금까지 살면서 여자로써 어떤 혐오와 차별을 받았어,2018-06-11,3
[],123456,밑에 핫게 페미들 개웃긴게,오늘도 만연한 여혐살인에서 우연히 살아남았다이런 프레임으로 글써놨는데우연의 개념이 어떤거길래 대한민국 오천만 인구구성중 여성이 더 많냐우연에 우연에 우연히 개 겹쳐서 근 3천만이 살아남냐,2018-06-11,8
[],123456,난 페미들 이해함,이 대자연이라는 것이 외모가 별로인 여자들을 너무 불행하게 만든다 물론 여신같은 레디컬 페미 못생긴 안티페미도 없는 건 아니지만 평균적으로 봤을 때 못생기면 페미일 확률이 올라가는 건 분명 유의관계가 있잖아 상식적으로도 추론 가능하고그냥 진화과학적으로 남자는 능력과거엔 사냥능력피지컬 권력이 더 중요하고 여자는 외적 아름다움이 더 중요하도록 설계되었는데남자는 운동해서 몸키우고 센스키우고 재밌게 입 잘털고 노력해서 돈 많이 벌고 등등등 외모를 커버칠 수 있는 영역이 많은데여자는 도저히 외모라는 한계를 극복할 수가 없음 죽을 각오로 성형해도 강남미인 되는 겨우 허다하잖아여자는 이쁘면 인생 치트키 쓴거 마냥 노력없이 너무나 많은 혜택을 얻는 대신정말 못생겨버리면 진짜 꿈고 희망도 없는 끔찍한 지옥임그럼 얘네들이 그 엄청난 불행과 그로 인해 파생되는 분노 폭력성을 어딘가에는 분출할 수 밖에 없고그게 내면을 향하면 자존감 갉아먹다 결국 옥상행이기 때문에 생존본능이 방어기제로 작동그 어마어마한 피해의식 분노 폭력성은 남자 사회 흉자를 향하게 되는 것임아 물론 이게 100란건 아니고 한 780 정도의 영향을 끼치는 것 같다는 뜻 세상은 그렇게 단순하지가 않고 복합성이란게 있으니까그리고 분명 여자가 부당한 차별을 받아온 역사와 불합리한 가부장제의 폐해가 아주 약간 잔존하는 건 맞음 남성이 역차별 받는 거랑 별개로 이건 계속 고쳐나가야 하는게 맞음문제는 피해의식과 분노에 휩쌓인 혐오주의자들은 여기에 엄청난 msg와 과장과 비약 등으로 비상식적인 살을 붙인다는 것루저가 일베충이 되는 원리도 약간 비슷한 거 같다,2018-06-11,7
[],123456,페미의 이중성  정치편,어디 그 주둥이 한 번 씨부려바,2018-06-11,2
